Neutral_jobs/astex_1g9v,709334.1131955028,0.016288618091493845
Neutral_jobs/astex_1g9v,709330.1505898659,0.014242883073166013
Neutral_jobs/astex_1g9v,709329.6384751236,0.013119792100042105
Neutral_jobs/astex_1g9v,709334.2617955519,0.014193029841408134
Neutral_jobs/astex_1g9v,709334.1747225807,0.013654330978170037
Neutral_jobs/astex_1g9v,709329.1563945718,0.013014863012358546
Neutral_jobs/astex_1g9v,709330.4930095611,0.014412558870390058
Neutral_jobs/astex_1g9v,709329.177414765,0.013953435001894832
Neutral_jobs/astex_1g9v,709334.3529827957,0.013303807936608791
Neutral_jobs/astex_1g9v,709330.7501516042,0.013080363860353827
Neutral_jobs/astex_1gkc,660821.9681409907,0.021905175875872374
Neutral_jobs/astex_1gkc,660828.1166597074,0.015917051816359162
Neutral_jobs/astex_1gkc,660823.8027512865,0.017633561976253986
Neutral_jobs/astex_1gkc,660829.8489368208,0.017916414886713028
Neutral_jobs/astex_1gkc,660824.0182082668,0.01672592805698514
Neutral_jobs/astex_1gkc,660825.5123999001,0.018624200951308012
Neutral_jobs/astex_1gkc,660833.4954541076,0.01839746697805822
Neutral_jobs/astex_1gkc,660830.104451856,0.016918060835450888
Neutral_jobs/astex_1gkc,660827.4714482436,0.01773520396091044
Neutral_jobs/astex_1gkc,660825.7806317782,0.019411112181842327
Neutral_jobs/astex_1hp0,593948.7465459722,0.015229874989017844
Neutral_jobs/astex_1hp0,593950.6729980552,0.013971998123452067
Neutral_jobs/astex_1hp0,593950.1400501321,0.012801659991964698
Neutral_jobs/astex_1hp0,593950.0344068301,0.011894394876435399
Neutral_jobs/astex_1hp0,593949.6558002365,0.012015884043648839
Neutral_jobs/astex_1hp0,593948.6037059049,0.013519603991881013
Neutral_jobs/astex_1hp0,593949.0468317748,0.012509173015132546
Neutral_jobs/astex_1hp0,593950.1390402651,0.011928425868973136
Neutral_jobs/astex_1hp0,593950.6536796748,0.01297253300435841
Neutral_jobs/astex_1hp0,593951.0504264707,0.01308614807203412
Neutral_jobs/astex_1hq2,436535.93381828675,0.012835793197154999
Neutral_jobs/astex_1hq2,436535.98012255575,0.011170798912644386
Neutral_jobs/astex_1hq2,436536.10091386165,0.01033350802026689
Neutral_jobs/astex_1hq2,436535.9741194579,0.010913441888988018
Neutral_jobs/astex_1hq2,436536.03532861476,0.01050702016800642
Neutral_jobs/astex_1hq2,436535.90810408245,0.009851028211414814
Neutral_jobs/astex_1hq2,436536.06856071734,0.010079459985718131
Neutral_jobs/astex_1hq2,436536.1757001184,0.010556058958172798
Neutral_jobs/astex_1hq2,436536.11862393544,0.010033553931862116
Neutral_jobs/astex_1hq2,436535.6229475826,0.010430314810946584
Neutral_jobs/astex_1jje,743566.951554483,0.016179473837837577
Neutral_jobs/astex_1jje,743566.6602265742,0.01278625801205635
Neutral_jobs/astex_1jje,743567.465034416,0.014221312012523413
Neutral_jobs/astex_1jje,743567.8458103533,0.01455459394492209
Neutral_jobs/astex_1jje,743567.2723555454,0.01375678414478898
Neutral_jobs/astex_1jje,743567.229454902,0.011690106010064483
Neutral_jobs/astex_1jje,743568.3928964136,0.012224563863128424
Neutral_jobs/astex_1jje,743566.8668191669,0.012757129967212677
Neutral_jobs/astex_1jje,743568.8117854771,0.013353497022762895
Neutral_jobs/astex_1jje,743566.9745944102,0.011815793812274933
Neutral_jobs/astex_1jla,744619.9898644905,0.0212283399887383
Neutral_jobs/astex_1jla,744621.2979413882,0.019231568090617657
Neutral_jobs/astex_1jla,744621.6006022483,0.019589012023061514
Neutral_jobs/astex_1jla,744621.6725646178,0.019078284967690706
Neutral_jobs/astex_1jla,744621.0064638695,0.019166073063388467
Neutral_jobs/astex_1jla,744621.5308092225,0.019041539868339896
Neutral_jobs/astex_1jla,744620.1490868435,0.016346688149496913
Neutral_jobs/astex_1jla,744621.4061841625,0.01793537102639675
Neutral_jobs/astex_1jla,744621.1928404223,0.020346846897155046
Neutral_jobs/astex_1jla,744621.5695207883,0.01776759303174913
Neutral_jobs/astex_1k3u,644158.3901634694,0.015476993983611465
Neutral_jobs/astex_1k3u,644158.3880315281,0.012979245046153665
Neutral_jobs/astex_1k3u,644155.9897471726,0.012084380025044084
Neutral_jobs/astex_1k3u,644158.0249656645,0.013411573134362698
Neutral_jobs/astex_1k3u,644157.4543347437,0.013313112081959844
Neutral_jobs/astex_1k3u,644155.8519377387,0.011645446065813303
Neutral_jobs/astex_1k3u,644155.3056932342,0.013849684037268162
Neutral_jobs/astex_1k3u,644158.6557958751,0.01411161688156426
Neutral_jobs/astex_1k3u,644159.3562320992,0.015705104917287827
Neutral_jobs/astex_1k3u,644160.5611342588,0.013502564979717135
Neutral_jobs/astex_1lrh,384698.68702540925,0.012880219146609306
Neutral_jobs/astex_1lrh,384698.6158297905,0.010590121848508716
Neutral_jobs/astex_1lrh,384698.6770202461,0.01071280986070633
Neutral_jobs/astex_1lrh,384698.5338248553,0.010286957025527954
Neutral_jobs/astex_1lrh,384698.728934887,0.009644772158935666
Neutral_jobs/astex_1lrh,384698.6151191434,0.009058787953108549
Neutral_jobs/astex_1lrh,384698.74544808146,0.009242645930498838
Neutral_jobs/astex_1lrh,384698.70952300035,0.010806855047121644
Neutral_jobs/astex_1lrh,384698.6816020498,0.011713555082678795
Neutral_jobs/astex_1lrh,384698.6922430551,0.010694792959839106
Neutral_jobs/astex_1meh,696557.2357967047,0.01693598018027842
Neutral_jobs/astex_1meh,696555.3638213323,0.014211640926077962
Neutral_jobs/astex_1meh,696559.2838442469,0.013700950890779495
Neutral_jobs/astex_1meh,696558.2828042991,0.013179139932617545
Neutral_jobs/astex_1meh,696557.6448489162,0.01300030411221087
Neutral_jobs/astex_1meh,696558.1117627627,0.012923234142363071
Neutral_jobs/astex_1meh,696558.6274307406,0.012438442092388868
