mol,geom,seconds
astex_1gm8,rmsd112-opt,3.688164205988869
astex_1gm8,rmsd114-opt,3.860565240960568
astex_1gm8,rmsd115-opt,3.9410608309553936
astex_1gm8,rmsd125-opt,3.8663675570860505
astex_1gm8,rmsd141-opt,3.5313173880567774
astex_1gm8,rmsd162-opt,3.5584926389856264
astex_1gm8,rmsd163-opt,3.581764939939603
astex_1gm8,rmsd176-opt,3.753099121968262
astex_1gm8,rmsd35-opt,3.718156330054626
astex_1gm8,rmsd48-opt,3.7248643449274823
astex_1hnn,rmsd1-opt,3.633047505049035
astex_1hnn,rmsd2-opt,3.495843812939711
astex_1hnn,rmsd3-opt,3.5047625079751015
astex_1hnn,rmsd4-opt,3.627345009939745
astex_1hnn,rmsd5-opt,3.9446834820555523
astex_1hnn,rmsd6-opt,3.5512179150246084
astex_1hnn,rmsd7-opt,3.405115859932266
astex_1hnn,rmsd8-opt,3.4463871270418167
astex_1ia1,rmsd2-opt,3.6839418179588392
astex_1ia1,rmsd40-opt,3.5358483840245754
astex_1ia1,rmsd41-opt,3.530383147066459
astex_1ia1,rmsd42-opt,3.9249204699881375
astex_1ia1,rmsd43-opt,3.669375731027685
astex_1ia1,rmsd44-opt,3.7210056950571015
astex_1ia1,rmsd46-opt,3.582913181046024
astex_1ia1,rmsd47-opt,3.523386733024381
astex_1ia1,rmsd48-opt,3.6628192589851096
astex_1ia1,rmsd49-opt,3.6558423299575225
astex_1ig3,rmsd121-opt,3.571842617006041
astex_1ig3,rmsd152-opt,3.5464183629956096
astex_1ig3,rmsd167-opt,3.5980209989938885
astex_1ig3,rmsd171-opt,3.600238885032013
astex_1ig3,rmsd182-opt,3.6493774140253663
astex_1ig3,rmsd197-opt,3.5799975199624896
astex_1ig3,rmsd222-opt,3.562014853931032
astex_1ig3,rmsd24-opt,3.6155686270212755
astex_1ig3,rmsd242-opt,3.5429418500280008
astex_1ig3,rmsd56-opt,3.581806982983835
astex_1j3j,rmsd1-opt,3.5689077590359375
astex_1j3j,rmsd12-opt,3.584905289928429
astex_1j3j,rmsd13-opt,3.589022527099587
astex_1j3j,rmsd15-opt,3.823451009928249
astex_1j3j,rmsd2-opt,3.565800447948277
astex_1j3j,rmsd3-opt,3.5983907079789788
astex_1j3j,rmsd4-opt,3.5877587769646198
astex_1j3j,rmsd7-opt,3.5399448140524328
astex_1j3j,rmsd8-opt,3.4896938210586086
astex_1j3j,rmsd9-opt,3.5202177410246804
astex_1jd0,rmsd12-opt,3.4886163800256327
astex_1jd0,rmsd18-opt,3.4748158580623567
astex_1jd0,rmsd19-opt,3.433449423057027
