omegacsd_FAHXIV,rmsd126-opt.mol,4.2014988139271736e-05
omegacsd_FAHXIV,rmsd118-opt.mol,3.4542055800557137e-05
omegacsd_FAHXIV,rmsd149-opt.mol,3.2983021810650826e-05
omegacsd_FAHXIV,rmsd104-opt.mol,3.394600935280323e-05
omegacsd_FAHXIV,rmsd150-opt.mol,3.349711187183857e-05
omegacsd_FAHXIV,rmsd132-opt.mol,3.230804577469826e-05
omegacsd_FAHXIV,rmsd151-opt.mol,3.285706043243408e-05
omegacsd_FAHXIV,rmsd201-opt.mol,3.4678028896450996e-05
omegacsd_FAHXIV,rmsd42-opt.mol,3.4060096368193626e-05
omegacsd_FAHXIV,rmsd189-opt.mol,3.258604556322098e-05
astex_1tow,rmsd103-opt.mol,2.971198409795761e-05
astex_1tow,rmsd160-opt.mol,2.8820941224694252e-05
astex_1tow,rmsd102-opt.mol,2.574804238975048e-05
astex_1tow,rmsd110-opt.mol,3.0128052458167076e-05
astex_1tow,rmsd186-opt.mol,3.5765115171670914e-05
astex_1tow,rmsd109-opt.mol,3.6743003875017166e-05
astex_1tow,rmsd154-opt.mol,2.9960880056023598e-05
astex_1tow,rmsd155-opt.mol,4.505203105509281e-05
astex_1tow,rmsd187-opt.mol,3.038696013391018e-05
astex_1tow,rmsd158-opt.mol,3.0218856409192085e-05
omegacsd_DUMTAG,rmsd124-opt.mol,3.254902549088001e-05
omegacsd_DUMTAG,rmsd100-opt.mol,3.905803896486759e-05
omegacsd_DUMTAG,rmsd110-opt.mol,3.5910867154598236e-05
omegacsd_DUMTAG,rmsd18-opt.mol,3.423495218157768e-05
omegacsd_DUMTAG,rmsd182-opt.mol,4.884996451437473e-05
omegacsd_DUMTAG,rmsd140-opt.mol,3.723613917827606e-05
omegacsd_DUMTAG,rmsd128-opt.mol,3.542983904480934e-05
omegacsd_DUMTAG,rmsd117-opt.mol,3.4254975616931915e-05
omegacsd_DUMTAG,rmsd116-opt.mol,3.409711644053459e-05
omegacsd_DUMTAG,rmsd120-opt.mol,3.520003519952297e-05
omegacsd_SAVYET,rmsd157-opt.mol,2.365885302424431e-05
omegacsd_SAVYET,rmsd161-opt.mol,2.661207690834999e-05
omegacsd_SAVYET,rmsd169-opt.mol,2.4938955903053284e-05
omegacsd_SAVYET,rmsd162-opt.mol,2.374988980591297e-05
omegacsd_SAVYET,rmsd159-opt.mol,2.353312447667122e-05
omegacsd_SAVYET,rmsd200-opt.mol,2.3978063836693764e-05
omegacsd_SAVYET,rmsd132-opt.mol,2.5033950805664062e-05
omegacsd_SAVYET,rmsd129-opt.mol,2.8857961297035217e-05
omegacsd_SAVYET,rmsd116-opt.mol,2.8251903131604195e-05
omegacsd_SAVYET,rmsd91-opt.mol,2.853316254913807e-05
omegacsd_COKBOT,rmsd178-opt.mol,4.67211939394474e-05
omegacsd_COKBOT,rmsd60-opt.mol,4.447903484106064e-05
omegacsd_COKBOT,rmsd25-opt.mol,4.226481541991234e-05
omegacsd_COKBOT,rmsd62-opt.mol,3.84750310331583e-05
