mol,geom,seconds
omegacsd_DIPJAN10,rmsd56-opt,0.141651154
omegacsd_DIPJAN10,rmsd61-opt,0.140448093
omegacsd_DIZREJ,rmsd26-opt,0.140864611
omegacsd_DIZREJ,rmsd27-opt,0.141448259
omegacsd_DIZREJ,rmsd28-opt,0.141340256
omegacsd_DIZREJ,rmsd29-opt,0.14081645
omegacsd_DIZREJ,rmsd4-opt,0.140949488
omegacsd_DIZWAK,rmsd116-opt,0.14145875
omegacsd_DIZWAK,rmsd121-opt,0.141017199
omegacsd_DIZWAK,rmsd132-opt,0.140846491
omegacsd_DIZWAK,rmsd133-opt,0.141117096
omegacsd_DIZWAK,rmsd245-opt,0.140573502
omegacsd_DUZRAR,rmsd234-opt,0.141020298
omegacsd_DUZRAR,rmsd250-opt,0.141386509
omegacsd_FAJVAN,rmsd247-opt,0.140643835
omegacsd_FAJVAN,rmsd7-opt,0.141307592
omegacsd_FAJVAN,rmsd80-opt,0.140966415
omegacsd_FAJVAN,rmsd9-opt,0.141062737
omegacsd_FAJVAN,rmsd98-opt,0.141516209
omegacsd_FEKYEZ,rmsd15-opt,0.140862942
omegacsd_FEKYEZ,rmsd172-opt,0.141155243
omegacsd_FEKYEZ,rmsd175-opt,0.140658855
omegacsd_FEKYEZ,rmsd214-opt,0.141530752
omegacsd_FEKYEZ,rmsd238-opt,0.141461372
omegacsd_FEVZUB,rmsd18-opt,0.140521049
omegacsd_FEVZUB,rmsd24-opt,0.140805244
omegacsd_FEVZUB,rmsd25-opt,0.140701056
omegacsd_FEVZUB,rmsd32-opt,0.140509605
omegacsd_FEVZUB,rmsd33-opt,0.141274214
omegacsd_FOLYIO,rmsd233-opt,0.140816689
omegacsd_FOLYIO,rmsd5-opt,0.14123559
omegacsd_FOLYIO,rmsd62-opt,0.141019821
omegacsd_FOPMIG,rmsd27-opt,0.141169548
omegacsd_FOPMIG,rmsd28-opt,0.140655756
omegacsd_FOPMIG,rmsd29-opt,0.141092539
omegacsd_FOPMIG,rmsd31-opt,0.14124155
omegacsd_FOPMIG,rmsd32-opt,0.140136242
omegacsd_FUPFIF,rmsd58-opt,0.141457081
omegacsd_FUPFIF,rmsd59-opt,0.140634537
omegacsd_FUPFIF,rmsd60-opt,0.141047239
omegacsd_FUPFIF,rmsd61-opt,0.141405106
omegacsd_FUPFIF,rmsd7-opt,0.140534878
omegacsd_GALMOV,rmsd113-opt,0.141652107
omegacsd_GALMOV,rmsd114-opt,0.140430689
omegacsd_GALMOV,rmsd154-opt,0.141055822
omegacsd_GALMOV,rmsd156-opt,0.140670061
omegacsd_GEKWAU,rmsd238-opt,0.140696287
omegacsd_GEKWAU,rmsd39-opt,0.141611814
