mol,geom,seconds
astex_1p2y,rmsd6-opt,52.737
astex_1p2y,rmsd7-opt,52.522
astex_1p2y,rmsd8-opt,52.643
astex_1p2y,rmsd9-opt,48.348
astex_1pmn,rmsd121-opt,284.004
astex_1pmn,rmsd122-opt,284.755
astex_1pmn,rmsd146-opt,293.297
astex_1pmn,rmsd179-opt,286.674
astex_1pmn,rmsd194-opt,293.366
astex_1pmn,rmsd210-opt,289.588
astex_1pmn,rmsd53-opt,285.834
astex_1pmn,rmsd71-opt,283.208
astex_1pmn,rmsd74-opt,276.345
astex_1pmn,rmsd90-opt,272.12
astex_1q1g,rmsd14-opt,202.433
astex_1q1g,rmsd28-opt,204.721
astex_1q1g,rmsd30-opt,202.353
astex_1q1g,rmsd33-opt,205.885
astex_1q1g,rmsd34-opt,206.02
astex_1q1g,rmsd37-opt,206.97
astex_1q1g,rmsd48-opt,203.465
astex_1q1g,rmsd52-opt,200.465
astex_1q1g,rmsd57-opt,206.313
astex_1q1g,rmsd9-opt,206.656
astex_1r1h,rmsd129-opt,228.593
astex_1r1h,rmsd150-opt,226.024
astex_1r1h,rmsd192-opt,211.808
astex_1r1h,rmsd199-opt,220.143
astex_1r1h,rmsd22-opt,228.084
astex_1r1h,rmsd234-opt,202.908
astex_1r1h,rmsd248-opt,210.341
astex_1r1h,rmsd44-opt,229.879
astex_1r1h,rmsd51-opt,227.527
astex_1r1h,rmsd64-opt,207.174
astex_1s3v,rmsd117-opt,226.348
astex_1s3v,rmsd118-opt,227.117
astex_1s3v,rmsd132-opt,226.842
astex_1s3v,rmsd133-opt,225.996
astex_1s3v,rmsd134-opt,226.779
astex_1s3v,rmsd141-opt,227.088
astex_1s3v,rmsd142-opt,227.019
astex_1s3v,rmsd184-opt,226.61
astex_1s3v,rmsd185-opt,226.801
astex_1s3v,rmsd248-opt,226.381
astex_1sj0,rmsd105-opt,303.333
astex_1sj0,rmsd109-opt,300.898
astex_1sj0,rmsd116-opt,301.144
astex_1sj0,rmsd119-opt,304.44
astex_1sj0,rmsd123-opt,300.364
astex_1sj0,rmsd124-opt,302.918
astex_1sj0,rmsd213-opt,300.84
astex_1sj0,rmsd238-opt,298.142
astex_1sj0,rmsd60-opt,291.821
astex_1sj0,rmsd97-opt,314.132
astex_1t46,rmsd110-opt,388.87
astex_1t46,rmsd118-opt,387.5
astex_1t46,rmsd12-opt,355.641
astex_1t46,rmsd157-opt,389.106
astex_1t46,rmsd181-opt,350.101
astex_1t46,rmsd1-opt,389.513
astex_1t46,rmsd211-opt,344.413
astex_1t46,rmsd225-opt,340.104
astex_1t46,rmsd53-opt,363.859
astex_1t46,rmsd8-opt,359.499
astex_1tt1,rmsd127-opt,79.144
astex_1tt1,rmsd191-opt,76.085
astex_1tt1,rmsd192-opt,69.735
astex_1tt1,rmsd193-opt,79.242
astex_1tt1,rmsd245-opt,69.738
astex_1tt1,rmsd247-opt,75.88
astex_1tt1,rmsd52-opt,79.15
astex_1tt1,rmsd6-opt,79.391
astex_1tt1,rmsd74-opt,79.412
astex_1tt1,rmsd97-opt,76.003
astex_1uou,rmsd13-opt,69.421
astex_1uou,rmsd20-opt,69.804
astex_1uou,rmsd31-opt,69.615
astex_1uou,rmsd40-opt,69.565
astex_1uou,rmsd46-opt,69.855
astex_1uou,rmsd4-opt,69.633
astex_1uou,rmsd54-opt,69.368
astex_1uou,rmsd65-opt,69.813
astex_1uou,rmsd66-opt,69.926
astex_1uou,rmsd67-opt,69.722
astex_1vcj,rmsd110-opt,219.788
astex_1vcj,rmsd115-opt,214.875
astex_1vcj,rmsd13-opt,217.46
astex_1vcj,rmsd158-opt,214.374
astex_1vcj,rmsd169-opt,217.123
astex_1vcj,rmsd176-opt,215.291
astex_1vcj,rmsd182-opt,214.821
astex_1vcj,rmsd221-opt,197.102
astex_1vcj,rmsd65-opt,214.534
astex_1vcj,rmsd90-opt,215.421
astex_1y6b,rmsd135-opt,268.808
astex_1y6b,rmsd175-opt,267.874
astex_1y6b,rmsd19-opt,279.929
astex_1y6b,rmsd212-opt,293.156
astex_1y6b,rmsd33-opt,267.947
astex_1y6b,rmsd36-opt,276.823
astex_1y6b,rmsd57-opt,279.31
astex_1y6b,rmsd61-opt,283.538
astex_1y6b,rmsd78-opt,269.843
astex_1y6b,rmsd84-opt,265.136
astex_1ygc,rmsd10-opt,331.954
astex_1ygc,rmsd115-opt,307.69
astex_1ygc,rmsd117-opt,307.811
astex_1ygc,rmsd124-opt,327.918
astex_1ygc,rmsd151-opt,324.908
astex_1ygc,rmsd159-opt,328.55
astex_1ygc,rmsd203-opt,364.13
astex_1ygc,rmsd5-opt,339.434
astex_1ygc,rmsd95-opt,364.753
astex_1ygc,rmsd97-opt,310.987
astex_1ywr,rmsd106-opt,255.499
astex_1ywr,rmsd124-opt,285.068
astex_1ywr,rmsd129-opt,287.254
astex_1ywr,rmsd160-opt,294.653
astex_1ywr,rmsd169-opt,292.652
astex_1ywr,rmsd16-opt,262.662
astex_1ywr,rmsd222-opt,298.568
astex_1ywr,rmsd32-opt,286.963
astex_1ywr,rmsd59-opt,338.296
astex_1ywr,rmsd63-opt,294.514
astex_2bm2,rmsd166-opt,297.824
astex_2bm2,rmsd183-opt,298.313
astex_2bm2,rmsd197-opt,297.491
astex_2bm2,rmsd200-opt,297.149
astex_2bm2,rmsd205-opt,298.449
astex_2bm2,rmsd208-opt,297.58
astex_2bm2,rmsd238-opt,299.165
astex_2bm2,rmsd249-opt,296.659
astex_2bm2,rmsd71-opt,295.692
astex_2bm2,rmsd91-opt,292.421
omegacsd_ABXBPC,rmsd146-opt,150.655
omegacsd_ABXBPC,rmsd170-opt,158.377
omegacsd_ABXBPC,rmsd172-opt,157.023
omegacsd_ABXBPC,rmsd17-opt,144.415
omegacsd_ABXBPC,rmsd235-opt,150.671
omegacsd_ABXBPC,rmsd42-opt,148.377
omegacsd_ABXBPC,rmsd44-opt,142.838
omegacsd_ABXBPC,rmsd65-opt,160.347
omegacsd_ABXBPC,rmsd95-opt,143.26
omegacsd_ABXBPC,rmsd9-opt,144.296
omegacsd_AURMIN,rmsd27-opt,99.166
omegacsd_AURMIN,rmsd31-opt,103.529
omegacsd_AURMIN,rmsd33-opt,102.953
omegacsd_AURMIN,rmsd34-opt,99.037
omegacsd_AURMIN,rmsd35-opt,99.36
omegacsd_AURMIN,rmsd37-opt,98.796
omegacsd_AURMIN,rmsd38-opt,103.162
omegacsd_AURMIN,rmsd39-opt,99.531
omegacsd_AURMIN,rmsd40-opt,99.433
omegacsd_AURMIN,rmsd4-opt,103.168
