mol,geom,seconds
omegacsd_CMPEPI,rmsd189-opt,234.004
omegacsd_CMPEPI,rmsd35-opt,232.307
omegacsd_CMPEPI,rmsd42-opt,231.01
omegacsd_CMPEPI,rmsd47-opt,233.798
omegacsd_CMPEPI,rmsd4-opt,233.719
omegacsd_CMPEPI,rmsd51-opt,232.266
omegacsd_CMPEPI,rmsd91-opt,233.296
omegacsd_CMPEPI,rmsd96-opt,232.525
omegacsd_CMPEPI,rmsd97-opt,233.27
omegacsd_CYCLIZ10,rmsd25-opt,388.235
omegacsd_CYCLIZ10,rmsd27-opt,380.373
omegacsd_CYCLIZ10,rmsd29-opt,378.594
omegacsd_CYCLIZ10,rmsd30-opt,377.188
omegacsd_CYCLIZ10,rmsd31-opt,376.504
omegacsd_CYCLIZ10,rmsd34-opt,378.617
omegacsd_CYCLIZ10,rmsd35-opt,377.96
omegacsd_CYCLIZ10,rmsd37-opt,376.675
omegacsd_CYCLIZ10,rmsd38-opt,380.262
omegacsd_CYCLIZ10,rmsd40-opt,378.893
omegacsd_DIPJAN10,rmsd10-opt,358.003
omegacsd_DIPJAN10,rmsd121-opt,365.671
omegacsd_DIPJAN10,rmsd157-opt,385.568
omegacsd_DIPJAN10,rmsd185-opt,372.453
omegacsd_DIPJAN10,rmsd191-opt,369.025
omegacsd_DIPJAN10,rmsd203-opt,417.167
omegacsd_DIPJAN10,rmsd215-opt,370.176
omegacsd_DIPJAN10,rmsd238-opt,426.646
omegacsd_DIPJAN10,rmsd56-opt,419.234
omegacsd_DIPJAN10,rmsd61-opt,369.552
omegacsd_DIZREJ,rmsd12-opt,388.101
omegacsd_DIZREJ,rmsd13-opt,381.998
omegacsd_DIZREJ,rmsd16-opt,378.208
omegacsd_DIZREJ,rmsd18-opt,377.493
omegacsd_DIZREJ,rmsd25-opt,378.415
omegacsd_DIZREJ,rmsd26-opt,377.922
omegacsd_DIZREJ,rmsd27-opt,377.785
omegacsd_DIZREJ,rmsd28-opt,379.226
omegacsd_DIZREJ,rmsd29-opt,381.034
omegacsd_DIZREJ,rmsd4-opt,382.903
omegacsd_DIZWAK,rmsd104-opt,256.078
omegacsd_DIZWAK,rmsd105-opt,248.78
omegacsd_DIZWAK,rmsd107-opt,248.608
omegacsd_DIZWAK,rmsd108-opt,247.977
omegacsd_DIZWAK,rmsd113-opt,247.951
omegacsd_DIZWAK,rmsd116-opt,248.179
omegacsd_DIZWAK,rmsd121-opt,247.637
omegacsd_DIZWAK,rmsd132-opt,246.932
omegacsd_DIZWAK,rmsd133-opt,247.759
omegacsd_DIZWAK,rmsd245-opt,246.533
omegacsd_DUZRAR,rmsd101-opt,587.059
omegacsd_DUZRAR,rmsd141-opt,576.195
omegacsd_DUZRAR,rmsd154-opt,571.098
omegacsd_DUZRAR,rmsd158-opt,528.506
omegacsd_DUZRAR,rmsd205-opt,578.232
omegacsd_DUZRAR,rmsd234-opt,575.971
omegacsd_DUZRAR,rmsd250-opt,571.97
omegacsd_DUZRAR,rmsd70-opt,534.936
omegacsd_DUZRAR,rmsd71-opt,529.928
