mol,geom,seconds
astex_1p2y,rmsd12-opt,706.49
astex_1p2y,rmsd1-opt,704.713
astex_1p2y,rmsd3-opt,704.18
astex_1p2y,rmsd4-opt,708.307
astex_1p2y,rmsd5-opt,711.229
astex_1p2y,rmsd6-opt,697.701
astex_1p2y,rmsd7-opt,716.32
astex_1p2y,rmsd8-opt,736.163
astex_1p2y,rmsd9-opt,699.513
astex_1pmn,rmsd121-opt,6465.413
astex_1pmn,rmsd122-opt,6465.858
astex_1pmn,rmsd146-opt,6532.004
astex_1pmn,rmsd179-opt,6724.182
astex_1pmn,rmsd194-opt,6572.669
astex_1pmn,rmsd210-opt,6437.052
astex_1pmn,rmsd53-opt,6559.69
astex_1pmn,rmsd71-opt,5812.361
astex_1pmn,rmsd74-opt,6129.655
astex_1pmn,rmsd90-opt,6186.908
astex_1q1g,rmsd14-opt,1835.834
astex_1q1g,rmsd28-opt,1869.534
astex_1q1g,rmsd30-opt,1742.137
astex_1q1g,rmsd33-opt,1812.39
astex_1q1g,rmsd34-opt,1824.323
astex_1q1g,rmsd37-opt,1874.215
astex_1q1g,rmsd48-opt,1801.415
astex_1q1g,rmsd52-opt,1818.199
astex_1q1g,rmsd57-opt,1772.456
astex_1q1g,rmsd9-opt,1831.978
astex_1r1h,rmsd129-opt,4364.736
astex_1r1h,rmsd150-opt,4232.641
astex_1r1h,rmsd192-opt,4037.569
astex_1r1h,rmsd199-opt,4107.544
astex_1r1h,rmsd22-opt,4332.052
astex_1r1h,rmsd234-opt,4198.671
astex_1r1h,rmsd248-opt,4173.045
astex_1r1h,rmsd44-opt,4389.43
astex_1r1h,rmsd51-opt,4439.714
astex_1r1h,rmsd64-opt,4141.193
astex_1s3v,rmsd117-opt,3920.826
astex_1s3v,rmsd118-opt,3788.401
astex_1s3v,rmsd132-opt,3728.613
astex_1s3v,rmsd133-opt,3734.355
astex_1s3v,rmsd134-opt,3835.369
astex_1s3v,rmsd141-opt,3834.358
astex_1s3v,rmsd142-opt,3860.397
astex_1s3v,rmsd184-opt,3867.835
astex_1s3v,rmsd185-opt,3861.421
astex_1s3v,rmsd248-opt,3939.862
astex_1sj0,rmsd105-opt,7041.29
astex_1sj0,rmsd109-opt,6976.935
astex_1sj0,rmsd116-opt,6915.492
astex_1sj0,rmsd119-opt,7028.864
astex_1sj0,rmsd123-opt,6692.672
astex_1sj0,rmsd124-opt,6978.702
astex_1sj0,rmsd213-opt,5850.771
astex_1sj0,rmsd238-opt,6030.385
astex_1sj0,rmsd60-opt,6196.046
astex_1sj0,rmsd97-opt,6178.551
astex_1t46,rmsd110-opt,9085.355
astex_1t46,rmsd118-opt,9025.765
astex_1t46,rmsd12-opt,8652.556
astex_1t46,rmsd157-opt,9082.404
astex_1t46,rmsd181-opt,8663.956
astex_1t46,rmsd1-opt,9255.378
astex_1t46,rmsd211-opt,8381.987
astex_1t46,rmsd225-opt,8679.279
astex_1t46,rmsd53-opt,9145.595
astex_1t46,rmsd8-opt,9268.67
astex_1tt1,rmsd127-opt,1054.748
astex_1tt1,rmsd191-opt,1048.628
astex_1tt1,rmsd192-opt,1046.435
astex_1tt1,rmsd193-opt,1045.079
astex_1tt1,rmsd245-opt,1042.434
astex_1tt1,rmsd247-opt,1045.327
astex_1tt1,rmsd52-opt,1059.812
astex_1tt1,rmsd6-opt,1058.17
astex_1tt1,rmsd74-opt,1050.876
astex_1tt1,rmsd97-opt,1044.846
astex_1uou,rmsd13-opt,1047.997
astex_1uou,rmsd20-opt,1048.911
astex_1uou,rmsd31-opt,1052.33
astex_1uou,rmsd40-opt,1032.218
astex_1uou,rmsd46-opt,1048.778
astex_1uou,rmsd4-opt,1049.65
astex_1uou,rmsd54-opt,1052.457
astex_1uou,rmsd65-opt,1040.567
astex_1uou,rmsd66-opt,1048.297
astex_1uou,rmsd67-opt,1046.698
astex_1vcj,rmsd110-opt,3931.043
astex_1vcj,rmsd115-opt,3863.665
astex_1vcj,rmsd13-opt,3990.807
astex_1vcj,rmsd158-opt,3880.461
astex_1vcj,rmsd169-opt,4009.252
astex_1vcj,rmsd176-opt,4037.527
astex_1vcj,rmsd182-opt,3605.527
astex_1vcj,rmsd221-opt,3615.543
astex_1vcj,rmsd65-opt,3325.674
astex_1vcj,rmsd90-opt,3598.881
astex_1y6b,rmsd135-opt,6163.333
astex_1y6b,rmsd175-opt,6289.898
astex_1y6b,rmsd19-opt,6530.982
astex_1y6b,rmsd212-opt,6509.053
astex_1y6b,rmsd33-opt,6299.942
astex_1y6b,rmsd36-opt,6231.032
astex_1y6b,rmsd57-opt,6311.752
astex_1y6b,rmsd61-opt,6392.757
astex_1y6b,rmsd78-opt,6171.969
astex_1y6b,rmsd84-opt,6223.489
astex_1ygc,rmsd10-opt,9576.312
astex_1ygc,rmsd115-opt,8940.032
astex_1ygc,rmsd117-opt,8939.822
astex_1ygc,rmsd124-opt,8881.659
astex_1ygc,rmsd151-opt,8990.796
astex_1ygc,rmsd159-opt,9405.943
astex_1ygc,rmsd203-opt,9561.036
