mol,geom,seconds
omegacsd_BATROD,rmsd138-opt,106.999
omegacsd_BATROD,rmsd146-opt,106.476
omegacsd_BATROD,rmsd206-opt,106.418
omegacsd_BATROD,rmsd34-opt,107.077
omegacsd_BATROD,rmsd64-opt,107.372
omegacsd_BATROD,rmsd73-opt,107.115
omegacsd_BATROD,rmsd86-opt,107.583
omegacsd_BUSNIM,rmsd19-opt,162.463
omegacsd_BUSNIM,rmsd20-opt,156.55
omegacsd_BUSNIM,rmsd27-opt,155.011
omegacsd_BUSNIM,rmsd28-opt,154.334
omegacsd_BUSNIM,rmsd29-opt,155.952
omegacsd_BUSNIM,rmsd31-opt,153.686
omegacsd_BUSNIM,rmsd35-opt,154.364
omegacsd_BUSNIM,rmsd36-opt,153.858
omegacsd_BUSNIM,rmsd42-opt,156.45
omegacsd_BUSNIM,rmsd6-opt,163.555
omegacsd_CAGXEN,rmsd10-opt,97.066
omegacsd_CAGXEN,rmsd11-opt,91.335
omegacsd_CAGXEN,rmsd12-opt,91.182
omegacsd_CAGXEN,rmsd13-opt,90.837
omegacsd_CAGXEN,rmsd14-opt,90.496
omegacsd_CAGXEN,rmsd15-opt,90.329
omegacsd_CAGXEN,rmsd18-opt,90.073
omegacsd_CAGXEN,rmsd36-opt,90.968
omegacsd_CAGXEN,rmsd37-opt,91.058
omegacsd_CAGXEN,rmsd5-opt,90.551
omegacsd_CALLEG,rmsd129-opt,131.912
omegacsd_CALLEG,rmsd132-opt,126.232
omegacsd_CALLEG,rmsd139-opt,125.45
omegacsd_CALLEG,rmsd140-opt,124.995
omegacsd_CALLEG,rmsd161-opt,125.273
omegacsd_CALLEG,rmsd187-opt,126.298
omegacsd_CALLEG,rmsd18-opt,127.121
omegacsd_CALLEG,rmsd190-opt,126.058
omegacsd_CALLEG,rmsd197-opt,125.268
omegacsd_CALLEG,rmsd61-opt,125.176
omegacsd_CATXIE,rmsd118-opt,193.197
omegacsd_CATXIE,rmsd129-opt,193.903
omegacsd_CATXIE,rmsd168-opt,193.177
omegacsd_CATXIE,rmsd186-opt,193.185
omegacsd_CATXIE,rmsd213-opt,196.434
omegacsd_CATXIE,rmsd23-opt,193.376
omegacsd_CATXIE,rmsd47-opt,192.607
omegacsd_CATXIE,rmsd71-opt,192.281
omegacsd_CATXIE,rmsd80-opt,194.036
omegacsd_CATXIE,rmsd82-opt,191.9
omegacsd_CIXTOS,rmsd119-opt,172.275
omegacsd_CIXTOS,rmsd137-opt,160.891
omegacsd_CIXTOS,rmsd157-opt,185.939
omegacsd_CIXTOS,rmsd166-opt,179.971
omegacsd_CIXTOS,rmsd181-opt,180.254
omegacsd_CIXTOS,rmsd187-opt,183.164
omegacsd_CIXTOS,rmsd224-opt,183.896
omegacsd_CIXTOS,rmsd233-opt,152.193
omegacsd_CIXTOS,rmsd29-opt,187.124
omegacsd_CIXTOS,rmsd78-opt,185.239
omegacsd_CMPEPI,rmsd180-opt,134.916
omegacsd_CMPEPI,rmsd189-opt,138.471
omegacsd_CMPEPI,rmsd35-opt,136.166
omegacsd_CMPEPI,rmsd42-opt,136.963
omegacsd_CMPEPI,rmsd47-opt,137.637
omegacsd_CMPEPI,rmsd4-opt,135.76
omegacsd_CMPEPI,rmsd51-opt,136.655
omegacsd_CMPEPI,rmsd91-opt,137.416
omegacsd_CMPEPI,rmsd96-opt,137.331
omegacsd_CMPEPI,rmsd97-opt,137.567
omegacsd_CYCLIZ10,rmsd25-opt,188.09
omegacsd_CYCLIZ10,rmsd27-opt,192.779
omegacsd_CYCLIZ10,rmsd29-opt,191.443
omegacsd_CYCLIZ10,rmsd30-opt,191.214
omegacsd_CYCLIZ10,rmsd31-opt,189.095
omegacsd_CYCLIZ10,rmsd34-opt,191.876
omegacsd_CYCLIZ10,rmsd35-opt,192.236
omegacsd_CYCLIZ10,rmsd37-opt,188.219
omegacsd_CYCLIZ10,rmsd38-opt,191.367
omegacsd_CYCLIZ10,rmsd40-opt,191.805
omegacsd_DIPJAN10,rmsd10-opt,164.094
omegacsd_DIPJAN10,rmsd121-opt,161.097
omegacsd_DIPJAN10,rmsd157-opt,170.576
omegacsd_DIPJAN10,rmsd185-opt,177.666
omegacsd_DIPJAN10,rmsd191-opt,163.404
omegacsd_DIPJAN10,rmsd203-opt,185.107
omegacsd_DIPJAN10,rmsd215-opt,164.821
omegacsd_DIPJAN10,rmsd238-opt,201.619
omegacsd_DIPJAN10,rmsd56-opt,176.414
omegacsd_DIPJAN10,rmsd61-opt,170.598
omegacsd_DIZREJ,rmsd12-opt,175.721
omegacsd_DIZREJ,rmsd13-opt,172.085
omegacsd_DIZREJ,rmsd16-opt,171.441
omegacsd_DIZREJ,rmsd18-opt,171.11
omegacsd_DIZREJ,rmsd25-opt,172.105
omegacsd_DIZREJ,rmsd26-opt,170.94
omegacsd_DIZREJ,rmsd27-opt,171.561
omegacsd_DIZREJ,rmsd28-opt,172.079
omegacsd_DIZREJ,rmsd29-opt,171.969
omegacsd_DIZREJ,rmsd4-opt,172.185
omegacsd_DIZWAK,rmsd104-opt,114.305
omegacsd_DIZWAK,rmsd105-opt,110.656
omegacsd_DIZWAK,rmsd107-opt,110.542
omegacsd_DIZWAK,rmsd108-opt,110.535
omegacsd_DIZWAK,rmsd113-opt,110.614
omegacsd_DIZWAK,rmsd116-opt,110.676
omegacsd_DIZWAK,rmsd121-opt,110.59
omegacsd_DIZWAK,rmsd132-opt,110.614
omegacsd_DIZWAK,rmsd133-opt,110.615
omegacsd_DIZWAK,rmsd245-opt,110.541
omegacsd_DUZRAR,rmsd101-opt,234.375
omegacsd_DUZRAR,rmsd141-opt,232.097
omegacsd_DUZRAR,rmsd154-opt,231.028
omegacsd_DUZRAR,rmsd158-opt,230.372
omegacsd_DUZRAR,rmsd205-opt,232.595
omegacsd_DUZRAR,rmsd234-opt,232.183
omegacsd_DUZRAR,rmsd250-opt,231.221
omegacsd_DUZRAR,rmsd70-opt,230.792
omegacsd_DUZRAR,rmsd71-opt,231.007
omegacsd_DUZRAR,rmsd82-opt,232.124
omegacsd_FAJVAN,rmsd10-opt,122.834
omegacsd_FAJVAN,rmsd127-opt,119.576
omegacsd_FAJVAN,rmsd184-opt,118.787
omegacsd_FAJVAN,rmsd217-opt,127.441
omegacsd_FAJVAN,rmsd22-opt,122.879
omegacsd_FAJVAN,rmsd247-opt,119.942
omegacsd_FAJVAN,rmsd7-opt,128.555
omegacsd_FAJVAN,rmsd80-opt,127.113
omegacsd_FAJVAN,rmsd98-opt,128.249
omegacsd_FAJVAN,rmsd9-opt,127.536
omegacsd_FANRER,rmsd124-opt,298.407
omegacsd_FANRER,rmsd129-opt,295.619
omegacsd_FANRER,rmsd15-opt,295.303
omegacsd_FANRER,rmsd173-opt,294.943
omegacsd_FANRER,rmsd205-opt,295.858
omegacsd_FANRER,rmsd32-opt,297.166
omegacsd_FANRER,rmsd42-opt,297.887
omegacsd_FANRER,rmsd72-opt,297.05
omegacsd_FANRER,rmsd84-opt,295.392
omegacsd_FANRER,rmsd85-opt,290.433
omegacsd_FEKYEZ,rmsd105-opt,124.347
omegacsd_FEKYEZ,rmsd134-opt,120.742
omegacsd_FEKYEZ,rmsd13-opt,121.074
omegacsd_FEKYEZ,rmsd14-opt,120.7
omegacsd_FEKYEZ,rmsd15-opt,120.695
omegacsd_FEKYEZ,rmsd172-opt,120.891
omegacsd_FEKYEZ,rmsd175-opt,120.869
omegacsd_FEKYEZ,rmsd1-opt,120.996
omegacsd_FEKYEZ,rmsd214-opt,120.718
omegacsd_FEKYEZ,rmsd238-opt,121.008
omegacsd_FEVZUB,rmsd103-opt,145.911
omegacsd_FEVZUB,rmsd106-opt,141.928
omegacsd_FEVZUB,rmsd139-opt,142.111
omegacsd_FEVZUB,rmsd14-opt,153.029
omegacsd_FEVZUB,rmsd17-opt,153.254
omegacsd_FEVZUB,rmsd18-opt,152.896
omegacsd_FEVZUB,rmsd24-opt,153.239
omegacsd_FEVZUB,rmsd25-opt,153.059
omegacsd_FEVZUB,rmsd32-opt,141.778
omegacsd_FEVZUB,rmsd33-opt,141.941
omegacsd_FOLYIO,rmsd112-opt,197.431
omegacsd_FOLYIO,rmsd123-opt,193.011
omegacsd_FOLYIO,rmsd141-opt,193.725
omegacsd_FOLYIO,rmsd151-opt,193.519
omegacsd_FOLYIO,rmsd173-opt,193.5
omegacsd_FOLYIO,rmsd233-opt,193.24
omegacsd_FOLYIO,rmsd5-opt,193.856
omegacsd_FOLYIO,rmsd62-opt,194.12
omegacsd_FOLYIO,rmsd95-opt,194.252
omegacsd_FOLYIO,rmsd9-opt,194.078
omegacsd_FOPMIG,rmsd22-opt,103.792
omegacsd_FOPMIG,rmsd23-opt,99.622
omegacsd_FOPMIG,rmsd24-opt,99.917
omegacsd_FOPMIG,rmsd25-opt,99.533
omegacsd_FOPMIG,rmsd26-opt,99.582
omegacsd_FOPMIG,rmsd27-opt,99.462
omegacsd_FOPMIG,rmsd28-opt,99.936
omegacsd_FOPMIG,rmsd29-opt,99.726
omegacsd_FOPMIG,rmsd31-opt,99.818
omegacsd_FOPMIG,rmsd32-opt,99.737
omegacsd_FUPFIF,rmsd18-opt,174.199
omegacsd_FUPFIF,rmsd48-opt,170.73
omegacsd_FUPFIF,rmsd49-opt,170.663
omegacsd_FUPFIF,rmsd50-opt,171.829
omegacsd_FUPFIF,rmsd53-opt,171.746
omegacsd_FUPFIF,rmsd58-opt,170.258
omegacsd_FUPFIF,rmsd59-opt,170.579
omegacsd_FUPFIF,rmsd60-opt,166.925
omegacsd_FUPFIF,rmsd61-opt,160.112
omegacsd_FUPFIF,rmsd7-opt,171.956
omegacsd_GALMOV,rmsd104-opt,188.015
omegacsd_GALMOV,rmsd105-opt,184.677
omegacsd_GALMOV,rmsd106-opt,184.753
omegacsd_GALMOV,rmsd107-opt,184.503
omegacsd_GALMOV,rmsd10-opt,184.947
omegacsd_GALMOV,rmsd113-opt,184.791
omegacsd_GALMOV,rmsd114-opt,184.849
omegacsd_GALMOV,rmsd154-opt,184.584
omegacsd_GALMOV,rmsd156-opt,184.74
omegacsd_GALMOV,rmsd157-opt,185.426
omegacsd_GEKWAU,rmsd122-opt,111.339
omegacsd_GEKWAU,rmsd123-opt,108.109
omegacsd_GEKWAU,rmsd12-opt,108.429
omegacsd_GEKWAU,rmsd131-opt,107.945
omegacsd_GEKWAU,rmsd155-opt,108.477
omegacsd_GEKWAU,rmsd238-opt,108.022
omegacsd_GEKWAU,rmsd39-opt,108.495
omegacsd_GEKWAU,rmsd67-opt,108.258
omegacsd_GEKWAU,rmsd79-opt,108.399
omegacsd_GEKWAU,rmsd85-opt,108.379
omegacsd_HEPYAC,rmsd103-opt,259.801
omegacsd_HEPYAC,rmsd104-opt,256.783
omegacsd_HEPYAC,rmsd141-opt,245.749
omegacsd_HEPYAC,rmsd176-opt,248.197
omegacsd_HEPYAC,rmsd192-opt,256.17
omegacsd_HEPYAC,rmsd193-opt,254.118
omegacsd_HEPYAC,rmsd247-opt,263.093
omegacsd_HEPYAC,rmsd42-opt,245.474
omegacsd_HEPYAC,rmsd43-opt,244.39
omegacsd_HEPYAC,rmsd83-opt,255.65
omegacsd_HEVJAT,rmsd100-opt,112.894
omegacsd_HEVJAT,rmsd103-opt,109.844
omegacsd_HEVJAT,rmsd106-opt,109.711
omegacsd_HEVJAT,rmsd107-opt,109.794
omegacsd_HEVJAT,rmsd109-opt,106.36
omegacsd_HEVJAT,rmsd10-opt,109.499
omegacsd_HEVJAT,rmsd148-opt,109.49
omegacsd_HEVJAT,rmsd153-opt,109.518
omegacsd_HEVJAT,rmsd158-opt,109.472
omegacsd_HEVJAT,rmsd1-opt,109.941
omegacsd_JUBJOF,rmsd114-opt,109.528
omegacsd_JUBJOF,rmsd142-opt,109.46
omegacsd_JUBJOF,rmsd145-opt,109.503
omegacsd_JUBJOF,rmsd158-opt,109.366
omegacsd_JUBJOF,rmsd17-opt,109.639
omegacsd_JUBJOF,rmsd185-opt,109.419
omegacsd_JUBJOF,rmsd192-opt,109.567
omegacsd_JUBJOF,rmsd198-opt,109.49
omegacsd_JUBJOF,rmsd1-opt,109.42
omegacsd_JUBJOF,rmsd233-opt,109.411
omegacsd_KEMHOZ,rmsd16-opt,190.969
omegacsd_KEMHOZ,rmsd19-opt,188.453
omegacsd_KEMHOZ,rmsd1-opt,188.886
omegacsd_KEMHOZ,rmsd20-opt,188.805
omegacsd_KEMHOZ,rmsd21-opt,189.65
omegacsd_KEMHOZ,rmsd22-opt,186.819
omegacsd_KEMHOZ,rmsd23-opt,189.632
omegacsd_KEMHOZ,rmsd24-opt,189.31
omegacsd_KEMHOZ,rmsd2-opt,189.232
omegacsd_KEMHOZ,rmsd4-opt,190.296
omegacsd_PEPHEX,rmsd146-opt,190.77
omegacsd_PEPHEX,rmsd155-opt,191.505
omegacsd_PEPHEX,rmsd156-opt,191.115
omegacsd_PEPHEX,rmsd174-opt,191.033
omegacsd_PEPHEX,rmsd189-opt,191.364
omegacsd_PEPHEX,rmsd190-opt,207.429
omegacsd_PEPHEX,rmsd19-opt,191.985
omegacsd_PEPHEX,rmsd20-opt,191.747
omegacsd_PEPHEX,rmsd90-opt,190.924
omegacsd_PEPHEX,rmsd94-opt,191.642
omegacsd_PONXUL,rmsd127-opt,216.783
omegacsd_PONXUL,rmsd149-opt,215.35
omegacsd_PONXUL,rmsd151-opt,211.851
omegacsd_PONXUL,rmsd219-opt,205.717
omegacsd_PONXUL,rmsd229-opt,205.962
omegacsd_PONXUL,rmsd249-opt,207.593
omegacsd_PONXUL,rmsd30-opt,213.765
omegacsd_PONXUL,rmsd49-opt,213.078
omegacsd_PONXUL,rmsd71-opt,211.649
omegacsd_PONXUL,rmsd80-opt,211.727
omegacsd_SAGWOM,rmsd104-opt,127.766
omegacsd_SAGWOM,rmsd111-opt,125.733
omegacsd_SAGWOM,rmsd141-opt,127.916
omegacsd_SAGWOM,rmsd176-opt,120.689
omegacsd_SAGWOM,rmsd178-opt,126.556
omegacsd_SAGWOM,rmsd19-opt,126.341
omegacsd_SAGWOM,rmsd41-opt,125.497
omegacsd_SAGWOM,rmsd45-opt,130.402
