mol,geom,seconds
astex_1oq5,rmsd8-mmff,2.88
astex_1oq5,rmsd8-opt,2.32
astex_1oq5,rmsd8-pm7,1.44
astex_1owe,rmsd103-mmff,1.62
astex_1owe,rmsd103-opt,0.89
astex_1owe,rmsd103-pm7,2.79
astex_1owe,rmsd122-mmff,0.92
astex_1owe,rmsd122-opt,0.88
astex_1owe,rmsd122-pm7,0.92
astex_1owe,rmsd129-mmff,0.90
astex_1owe,rmsd129-opt,2.54
astex_1owe,rmsd129-pm7,0.84
astex_1owe,rmsd130-mmff,1.79
astex_1owe,rmsd130-opt,0.89
astex_1owe,rmsd130-pm7,0.88
astex_1owe,rmsd131-mmff,0.97
astex_1owe,rmsd131-opt,1.40
astex_1owe,rmsd131-pm7,0.88
astex_1owe,rmsd137-mmff,0.83
astex_1owe,rmsd137-opt,2.64
astex_1owe,rmsd137-pm7,0.99
astex_1owe,rmsd146-mmff,0.89
astex_1owe,rmsd146-opt,1.07
astex_1owe,rmsd146-pm7,2.88
astex_1owe,rmsd148-mmff,0.93
astex_1owe,rmsd148-opt,0.89
astex_1owe,rmsd148-pm7,0.87
astex_1owe,rmsd149-mmff,0.80
astex_1owe,rmsd149-opt,0.98
astex_1owe,rmsd149-pm7,1.37
astex_1owe,rmsd153-mmff,0.88
astex_1owe,rmsd153-opt,1.88
astex_1owe,rmsd153-pm7,1.28
astex_1owe,rmsd1-mmff,0.99
astex_1owe,rmsd1-pm7,0.84
astex_1oyt,rmsd100-mmff,2.25
astex_1oyt,rmsd100-pm7,2.75
astex_1oyt,rmsd111-mmff,1.18
astex_1oyt,rmsd111-opt,3.23
astex_1oyt,rmsd111-pm7,1.56
astex_1oyt,rmsd124-mmff,1.43
astex_1oyt,rmsd124-opt,1.66
astex_1oyt,rmsd124-pm7,4.56
astex_1oyt,rmsd125-mmff,1.41
astex_1oyt,rmsd125-opt,1.34
astex_1oyt,rmsd125-pm7,1.82
astex_1oyt,rmsd15-mmff,1.27
astex_1oyt,rmsd15-pm7,1.62
astex_1oyt,rmsd1-mmff,1.22
astex_1oyt,rmsd1-pm7,2.07
astex_1oyt,rmsd207-mmff,1.47
astex_1oyt,rmsd207-opt,1.43
astex_1oyt,rmsd207-pm7,3.59
astex_1oyt,rmsd214-mmff,1.89
astex_1oyt,rmsd214-opt,1.22
astex_1oyt,rmsd214-pm7,1.20
astex_1oyt,rmsd31-mmff,1.30
astex_1oyt,rmsd31-opt,1.21
astex_1oyt,rmsd31-pm7,1.23
astex_1oyt,rmsd35-mmff,1.18
astex_1oyt,rmsd35-opt,1.33
astex_1oyt,rmsd35-pm7,1.18
astex_1oyt,rmsd42-mmff,1.24
astex_1oyt,rmsd42-opt,1.14
astex_1oyt,rmsd42-pm7,2.07
astex_1oyt,rmsd43-mmff,2.32
astex_1oyt,rmsd43-opt,1.54
astex_1oyt,rmsd43-pm7,1.13
astex_1oyt,rmsd52-mmff,1.99
astex_1oyt,rmsd52-pm7,1.27
astex_1oyt,rmsd53-mmff,1.13
astex_1oyt,rmsd53-pm7,1.75
astex_1oyt,rmsd55-mmff,1.47
astex_1oyt,rmsd55-pm7,1.15
astex_1oyt,rmsd71-mmff,1.46
astex_1oyt,rmsd71-pm7,3.52
astex_1oyt,rmsd72-mmff,1.28
astex_1oyt,rmsd72-pm7,1.46
astex_1oyt,rmsd75-mmff,1.55
astex_1oyt,rmsd75-pm7,2.83
astex_1oyt,rmsd7-mmff,1.69
astex_1oyt,rmsd7-pm7,1.45
astex_1oyt,rmsd97-mmff,1.36
astex_1oyt,rmsd97-opt,1.19
astex_1oyt,rmsd97-pm7,1.15
astex_1p2y,rmsd11-mmff,3.00
astex_1p2y,rmsd11-opt,0.77
astex_1p2y,rmsd11-pm7,0.61
astex_1p2y,rmsd12-mmff,0.56
astex_1p2y,rmsd12-opt,0.52
astex_1p2y,rmsd12-pm7,0.78
astex_1p2y,rmsd1-mmff,0.56
astex_1p2y,rmsd1-opt,0.60
astex_1p2y,rmsd1-pm7,0.60
astex_1p2y,rmsd3-mmff,0.55
astex_1p2y,rmsd3-opt,0.68
