name, len, mare, rsq, spearman, slope, intercept
astex_1g9v,44,8.44917743613,0.938370221937,1.0,4.23943042789,-17231.4809994
astex_1gkc,50,10.0914913957,0.206144710606,0.0,1.42126630584,-2823.15056209
astex_1gm8,32,1.12418758434,0.0211369130434,-0.1,0.459954277781,2164.41173372
astex_1hnn,24,1.03000553852,0.780513212791,-1.0,-8.68366895667,25818.1608342
astex_1hp0,32,8.62400427059,0.985635427447,-0.9,-12.6686429308,52107.2161558
astex_1hq2,32,3.00825561358,0.00407257584501,0.6,1.01315029573,-493.810481131
astex_1hvy,34,4.04361876919,0.0311564486187,-0.2,-0.176736936906,6934.68289118
astex_1hwi,44,1.10943876328,0.982826079869,1.0,2.13036463816,-6935.6646102
astex_1ia1,32,1.60581365766,0.637330485031,0.9,2.12140319853,-4052.23720692
astex_1ig3,34,2.77968571066,0.683771529372,0.9,3.22325416794,-8544.41271722
astex_1j3j,30,1.91423674891,0.471199987551,0.2,9.16248403132,-27056.2824034
astex_1jd0,36,0.569668203863,0.265822970685,0.3,5.93402429275,-12202.605148
astex_1jje,40,3.66433410908,0.000461565302792,0.3,-0.16120076314,5544.56045961
astex_1jla,50,2.11252871296,0.426399682064,-0.7,-0.722398185302,9673.80806968
astex_1k3u,36,8.61811946724,0.320312920739,-0.4,-7.20689607377,33114.962212
astex_1ke5,42,0.915013109892,0.253821231688,-0.5,-9.48221280878,45593.1204421
astex_1kzk,48,18.1639706279,0.923861223444,-1.0,-8.42339997343,80968.5969126
astex_1l2s,40,1.75276171325,0.15000694637,-0.7,-3.65183694191,13882.0289755
astex_1l7f,34,2.91941109365,0.714646361751,-1.0,-0.143562519473,5724.34722124
astex_1lrh,40,0.520956597861,0.543732262191,-0.6,-4.56431147258,15073.5091201
astex_1m2z,42,1.56951357592,0.221151868752,0.5,1.48537202858,-2971.01483959
astex_1meh,46,2.77729032925,0.0252396341644,-0.1,0.680378145392,1382.1193243
astex_1mmv,38,5.43477222195,0.293235579886,-0.3,-8.19521210318,31720.4213051
astex_1n1m,30,0.970744717996,0.109135167906,-0.1,2.00631732941,-3220.41672958
astex_1n2j,34,7.27313137843,0.981295244282,-0.7,-5.57252736328,14828.1417139
astex_1n2v,32,2.93228277699,0.782097226159,-0.9,-65.1457587681,208806.702828
astex_1n46,36,2.98091535323,0.363560535442,0.3,4.19872797957,-17788.8567667
astex_1nav,46,4.15774568822,0.297544584157,0.1,3.55622734059,-10771.8827476
astex_1of1,34,1.44270543678,0.0226096136767,0.3,-1.60337379831,9618.51190909
astex_1of6,34,1.01082755791,0.823044062081,-0.9,-6.10476765797,17706.4001301
astex_1oq5,24,9.42251112148,0.995649985666,-1.0,-4.73147981455,25963.137079
astex_1owe,32,1.61491581191,0.418944082393,0.3,3.36196693424,-9811.81969002
astex_1p2y,30,2.97409419863,0.238437887366,-0.6,-4.1094030493,13694.0084574
astex_1p62,32,8.5590859767,0.307168773286,0.5,5.3793544188,-14699.5131613
astex_1q1g,34,6.2723821647,0.684408994545,-0.9,-8.39608568557,36678.9187068
astex_1q4g,32,0.734550993728,0.261601581132,-0.1,-2.52827736955,12148.0152762
astex_1r55,40,5.53080369305,0.0655378889722,-0.6,-0.411998719635,7323.700497
astex_1r58,40,25.3930980762,0.0048880595187,-0.4,-0.549652366662,7130.46628185
astex_1r9o,40,0.281524376066,0.219768610893,0.9,2.31425608758,-4368.60910591
