name, len, mare, rsq, spearman, slope, intercept
astex_1g9v,44,0.306731790889,0.947462439526,0.818181818182,0.946428130723,414.100570872
astex_1gkc,50,0.596430853836,0.981250456639,0.975757575758,1.10004040871,-376.124612672
astex_1gm8,32,0.869335207902,0.999728611016,1.0,0.879381298753,665.540147128
astex_1hnn,24,0.126396990167,0.99030037899,0.904761904762,0.863276662678,436.352927038
astex_1hp0,32,0.237903828325,0.915202601449,0.951515151515,0.883578226992,493.247412891
astex_1hq2,32,0.34237255876,0.738561988722,0.878787878788,0.837101334315,471.536174575
astex_1hvy,34,0.961215128649,0.974145954863,1.0,0.842517878833,1091.7643735
astex_1hwi,44,0.287605164514,0.973869481337,0.952380952381,1.08273542614,-343.277972707
astex_1ia1,32,0.162488403645,0.762359614295,0.927272727273,0.559914567369,1616.35282602
astex_1ig3,34,0.129527185372,0.729918504086,0.854545454545,0.834073460569,670.153116974
astex_1j3j,30,0.0640928239682,0.624339716608,0.806060606061,0.801011378809,725.187585243
astex_1jd0,36,0.0108358199342,0.954300699741,0.915151515152,1.10260827157,-84.0683543153
astex_1jje,40,0.18293724799,0.947108216535,0.878787878788,0.8756997797,717.174213339
astex_1jla,50,0.156666055631,0.982515391727,0.951515151515,0.966509291907,337.87125238
astex_1k3u,36,0.454008125597,0.982008466569,1.0,0.867683788692,617.918342093
astex_1ke5,42,0.294425919782,0.754981727779,0.781818181818,0.496645709518,2227.85906686
astex_1kzk,48,0.559232365583,0.970019583062,0.975757575758,0.954049655012,607.803833261
astex_1l2s,40,0.33660136009,0.983749117255,0.878787878788,0.881357589271,451.634878339
astex_1l7f,34,0.335583049249,0.99830640488,0.833333333333,1.05126255138,-134.90058336
astex_1lpz,36,0.102764400315,0.995144789378,1.0,1.63230885228,-3559.12969818
astex_1lrh,40,0.0537048311971,0.0575190165732,0.224242424242,0.285344699839,2047.73951311
astex_1m2z,42,0.154178668645,0.896182777515,0.818181818182,1.31487843827,-1736.77270611
astex_1meh,46,0.152354612079,0.982002318078,0.987878787879,0.865787626506,731.250975342
astex_1mmv,38,0.237730757202,0.7372834103,0.830303030303,0.634029668102,1222.99384831
astex_1n1m,30,0.144197650185,0.979368612106,0.963636363636,1.18225652282,-445.887683954
astex_1n2j,34,0.131979301627,0.993826926876,0.963636363636,1.07169015159,-109.933036804
astex_1n2v,32,0.145874103575,0.954808339834,0.987878787879,0.582525019078,1249.94260905
astex_1n46,36,0.143577803749,0.779854794028,0.69696969697,0.856949276544,897.378319537
astex_1nav,46,0.168339370952,0.85880159917,0.951515151515,0.804883298695,932.663323951
astex_1of1,34,0.112332061246,0.998842779753,0.987878787879,0.962069458637,223.41428965
astex_1of6,34,0.163569394806,0.91337718625,0.939393939394,0.59265033314,1065.19174027
astex_1opk,40,0.224510755363,0.412317916371,0.466666666667,0.631532113957,2022.67120459
astex_1oq5,24,0.890443874642,0.998753509094,0.857142857143,0.895744506769,596.525476353
astex_1owe,32,0.105460938906,0.86723659593,0.939393939394,1.02634446803,25.669202144
astex_1oyt,50,0.0652021485874,0.975047543272,1.0,0.875828922276,877.61909263
astex_1p2y,30,0.279945150824,0.955180995814,0.939393939394,0.998548639371,72.526635433
astex_1p62,32,0.546397461343,0.980474162748,0.975757575758,1.40130773385,-1104.61444923
astex_1pmn,32,0.207646717235,0.165932789561,-0.8,-0.287365450384,8527.78039722
astex_1q1g,34,0.3067970494,0.988622884221,0.987878787879,0.851124779525,642.121304861
astex_1q4g,32,0.0414496256152,0.941290109217,0.987878787879,0.959790127569,234.732420305
astex_1r1h,40,0.663716688914,0.981027344535,0.964285714286,0.883983984416,834.492155004
astex_1r55,40,0.348431188355,0.990267766879,0.975757575758,0.907467755632,584.804756874
astex_1r58,40,0.51566188191,0.972980092167,0.975757575758,1.06632231121,-174.222082134
astex_1r9o,40,0.0508531921635,0.862953704182,0.963636363636,0.783247502056,853.290334867
astex_1s3v,44,0.104039577625,0.441082798275,0.485714285714,0.574430343702,2478.14312919
astex_1sg0,30,0.443036244958,0.99218689854,0.878787878788,1.2567949462,-745.537275634
astex_1sj0,40,0.10535253008,0.760024881856,0.8,0.521886195433,3336.24128004
astex_1sq5,32,0.365494667945,0.936926436042,0.939393939394,1.01916618292,9.58463327936
astex_1t40,42,0.437295266826,0.559195885896,0.684848484848,0.904206388337,546.901460357
astex_1t9b,32,0.241455306857,0.408717169021,0.709090909091,0.460033556704,2102.5871947
astex_1tow,46,0.0803584940016,0.28794784451,0.393939393939,0.214782197068,3106.14343672
astex_1tt1,40,0.106640778116,0.997576854763,1.0,0.938437501253,253.3872789
astex_1tz8,50,0.136203926403,0.971219748109,0.939393939394,0.758150440283,1158.48274028
astex_1u1c,48,0.401290735214,0.840878700672,0.830303030303,0.393748278305,2441.896421
astex_1uml,32,0.426240667044,0.95439386222,0.975757575758,0.797829173394,1504.34220638
astex_1unl,50,0.813312104249,0.846161081386,0.927272727273,0.693096130737,1807.68093743
astex_1v0p,42,0.825204229279,0.361847814375,0.721212121212,0.692508250763,1930.73861991
astex_1v48,42,0.508957291909,0.973101311878,0.987878787879,1.09304199225,-230.258388545
astex_1v4s,42,0.0893629222624,0.40334955222,0.175757575758,0.747041713319,1085.24859585
astex_1vcj,50,0.263877417214,0.982002880562,1.0,1.10720560761,-431.369098503
astex_1w2g,32,0.236209139978,0.989363415556,0.975757575758,0.901570186717,396.38882426
astex_1xm6,44,0.183310422676,0.90692388036,0.915151515152,0.831096197164,762.364824101
astex_1xoq,36,0.1766436277,0.9966885244,1.0,0.957240539427,308.857722727
astex_1xoz,30,0.132658172308,0.722664898624,0.745454545455,1.34221056975,-1691.47208574
astex_1y6b,30,0.699839448669,0.880953053353,0.771428571429,1.03585308843,-17.5206165848
astex_1yqy,34,0.0917592655795,0.906760888623,0.854545454545,0.881934362956,624.825896424
astex_1yvf,36,0.223462363038,0.968112256634,0.963636363636,0.996605949747,169.361618155
astex_1ywr,38,0.325613537667,0.944490012601,0.2,1.13511203616,-723.087030255
astex_1z95,50,0.166430394532,0.973976726544,1.0,1.11189337551,-374.809202555
astex_2bm2,48,0.154476016384,0.0054677573061,0.1,0.0627879505699,6115.11725728
astex_2br1,44,0.137610661298,0.764652775661,0.818181818182,0.587542981257,2436.63167556
astex_2bsm,38,0.0866756271704,0.936122351486,0.878787878788,0.873784124065,764.972879026
omegacsd_ABHYTZ,48,0.118317783766,0.749286087243,0.818181818182,1.08992993088,-147.630841946
omegacsd_ABIMAZ,46,0.12012736679,0.864265736528,0.963636363636,0.426114965346,1654.92135773
omegacsd_ABSBPP,40,0.151051018474,0.759261522013,0.769696969697,1.01784186661,69.8014133333
omegacsd_ABVPRO,42,0.116967476486,0.927500831165,0.866666666667,1.1127752794,-377.729020426
omegacsd_ABXBPC,32,0.352373616969,0.961428364054,0.939393939394,0.836955030773,873.817757944
omegacsd_ABZNPS,34,0.155648513788,0.934866911648,0.842424242424,0.8304118803,809.361580331
omegacsd_ACENHT,50,0.0638436475157,0.9965435138,0.951515151515,1.00842868634,94.6501947925
omegacsd_ACPIXZ,36,0.0687930462608,0.957627891451,0.939393939394,0.857851105963,776.183779923
omegacsd_ACTHBZ,38,0.126350154081,0.794967573095,0.951515151515,1.14557957669,-499.230131695
omegacsd_ADPRTR,32,0.597017163619,0.989859462715,1.0,0.868296875616,798.077026094
omegacsd_AMOCMS10,42,0.921630616933,0.944257570578,1.0,0.565274649564,1768.34002636
omegacsd_AMPDAM,32,0.035998408046,0.835851482951,0.890909090909,1.0324595144,2.64415966584
omegacsd_ANOPPS,34,0.289062930124,0.0869445872418,0.0181818181818,-0.226214279269,4834.47117368
omegacsd_ANTZOA,38,0.0662637014075,0.678956660405,0.806060606061,1.05309787884,-91.0547011235
omegacsd_ANTZOB,50,0.0967902045511,0.739740288371,0.842424242424,0.861856594084,856.145128974
