name, len, mare, rsq, spearman, slope, intercept
astex_1g9v,44,0.366448121328,0.916339440819,0.684848484848,0.931029622539,2880.07083066
astex_1gkc,50,1.64908727829,0.751002407138,0.709090909091,0.665502586276,4156.51225123
astex_1gm8,32,5.25706489758,0.96620599672,0.648484848485,0.160607087148,6274.95759202
astex_1hnn,24,0.268506315147,0.74152250122,0.738095238095,0.610260058476,2245.21451737
astex_1hp0,32,0.286721907675,0.847857436383,0.69696969697,0.95928384912,2075.61389175
astex_1hq2,32,0.577903893616,0.0749476062112,-0.030395277184,0.3808109214,2881.56164404
astex_1hvy,34,1.90737814948,0.877082961757,0.69696969697,0.722552301326,4739.4007018
astex_1hwi,44,2.39011826938,0.597486399474,0.733333333333,0.402050603205,6594.1988174
astex_1ia1,32,0.190809077051,0.483764339874,0.705170430669,0.557419338509,3085.57520583
astex_1ig3,34,0.283733462338,0.00640032852019,0.0787878787879,0.0601782825856,4900.40396521
astex_1j3j,30,0.0868165739552,0.0707851726924,0.492365963917,0.123005268799,4223.22927179
astex_1jd0,36,0.0329517410872,0.911741333932,0.786599988982,1.17796612088,945.441137201
astex_1jje,40,0.379149468211,0.742974444425,0.866666666667,0.480233332974,5040.67601261
astex_1jla,50,0.100210294487,0.989268685385,0.938720972284,1.11620396134,1972.66133024
astex_1k3u,36,0.748077357644,0.29563881388,0.515151515152,0.447125403411,4257.92064665
astex_1ke5,42,0.288575291323,0.704702167707,0.670744176651,0.371741205367,4766.75341261
astex_1kzk,48,1.891488759,0.310372190666,0.527272727273,0.471034309722,8539.41908169
astex_1l2s,40,0.45548719172,0.985428338966,0.975757575758,0.681070783793,2527.18994249
astex_1l7f,34,2.65674415423,0.961344605691,0.975757575758,0.438026216935,5296.83921345
astex_1lpz,36,0.158708024807,0.504150239921,0.830303030303,0.202777036271,7509.24070905
astex_1lrh,40,0.0776364079877,0.085159657161,0.195125578662,0.471502199997,2805.2519067
astex_1m2z,42,0.539594629563,0.729024816525,0.90303030303,1.8994685065,-2521.60371741
astex_1meh,46,1.25946081445,0.365576258307,0.684848484848,0.2668858829,5848.08807621
astex_1mmv,38,0.489178930506,0.187367928165,0.261399383782,0.833595264961,2008.34246709
astex_1mzc,36,1.80524287813,0.851480423924,0.915151515152,0.611194365233,6168.42473918
astex_1n1m,30,0.467412844043,0.96617999629,0.842424242424,0.462430804688,2799.27314881
astex_1n2j,34,0.758416235742,0.22534036979,0.486324434944,0.139689401191,3050.42681867
astex_1n2v,32,0.129683735942,0.572833971654,0.817088360648,1.05137866624,1341.8893232
