name, len, mare, rsq, spearman, slope, intercept
astex_1g9v,44,56.5694111521,0.723364859746,-0.587878787879,-31.913880739,172090.683812
astex_1gkc,50,273.961735631,0.684517784115,0.539393939394,38.6518295977,-196809.055675
astex_1gm8,32,101.356139857,0.726555542571,0.878787878788,12.6915352032,-56660.6994414
astex_1hnn,24,8.89426234497,0.772941334191,0.690476190476,7.02736825045,-17693.0474671
astex_1hp0,32,31.3251502868,0.512578357375,-0.793939393939,-19.0890172902,69931.8915189
astex_1hq2,32,20.1522878069,0.210315328369,0.29696969697,11.9732477068,-28954.0108688
astex_1hvy,34,274.680793633,0.432410001308,0.490909090909,15.0017266984,-90322.2956394
astex_1hwi,44,113004.936166,0.214430911884,0.454545454545,-7543.16370888,47529896.5059
astex_1ia1,32,13.1775561192,0.890854528995,-0.830303030303,-32.5373996621,117031.59122
astex_1ig3,34,24.6270869165,0.0307509074258,-0.321212121212,-10.6442070677,40451.0987813
astex_1j3j,30,5.61315813964,0.230443576068,0.175757575758,30.4050677665,-99136.4529288
astex_1jd0,36,2.03382249316,0.764090750081,-0.587878787879,-11.9590627911,22509.8737572
astex_1jje,40,133054.29831,0.1085821603,-0.551515151515,17653.9101595,-87806101.4096
astex_1jla,50,24.1640006721,0.827406814746,-0.551515151515,-9.01867948788,52681.6395016
astex_1k3u,36,32.1161294879,0.0123670266001,0.030303030303,1.41586268628,-5192.31499612
astex_1ke5,42,4.44191031044,0.0961598245724,-0.430303030303,-4.95984033195,22429.5932213
astex_1kzk,48,151675.12856,0.0100182710374,-0.309090909091,-1684.95529827,14664775.9734
astex_1l2s,40,20.4149572566,0.864138977858,-0.866666666667,-8.38001487231,25988.15786
astex_1l7f,34,142.319874052,0.0383874662046,-0.430303030303,-3.22073225659,17859.9525896
astex_1lpz,36,24.7254109744,0.253293373625,0.563636363636,20.395764315,-125589.246475
astex_1lrh,40,18.7786315339,0.220758603643,-0.393939393939,-108.348450123,311951.581742
astex_1m2z,42,15925.7595236,0.263303653125,-0.212121212121,-16238.5490185,99417928.3638
astex_1meh,46,20.6617891257,0.0672742339759,-0.272727272727,-3.9850706934,19544.8291135
astex_1mmv,38,63.1401670576,0.0403743516253,0.151515151515,13.1168536464,-42200.9619484
astex_1mzc,36,402.019761071,0.45875522336,0.781818181818,44.7800200588,-333119.27518
astex_1n1m,30,136373.063271,0.137606135761,0.769696969697,27408.6739711,-79847407.2602
astex_1n2j,34,35.7411671538,0.844418703785,0.442424242424,26.0819844753,-56747.5471964
astex_1n2v,32,11.9329359005,0.0434106183715,0.224242424242,7.70755140087,-21471.8549897
astex_1n46,36,17.5306644056,0.534213202543,-0.345454545455,-24.3756577411,133433.792175
astex_1nav,46,17.5548972793,0.831420554269,-0.830303030303,-19.9238422953,87451.6741354
astex_1of1,34,266.927650117,0.400285039505,0.587878787879,17.8785922929,-63744.002473
astex_1of6,34,4.3629838115,0.130243052148,0.418181818182,11.5167338013,-29260.5305879
astex_1opk,40,11797.541061,0.153570823319,-0.866666666667,-4481.4130809,23754778.281
astex_1oq5,24,8.66100649545,0.174026108905,-0.928571428571,-0.729018944633,4362.08105317
astex_1owe,32,11.8942961405,0.904933053871,-0.975757575758,-17.4217239546,76649.3718589
astex_1oyt,50,11.5063400586,0.648595803272,-0.733333333333,-11.9150266361,72753.3856896
astex_1p2y,30,14.3720168393,0.114153708147,-0.563636363636,-2.78671003235,8373.92126502
astex_1p62,32,192.690419891,0.509437467266,-0.224242424242,26.6491346597,-79887.2258483
astex_1pmn,32,22.8056864098,0.172944031343,-0.442424242424,-24.1212992076,168202.389419
astex_1q1g,34,40.22682536,0.848793873767,-0.842424242424,-20.9971871964,80591.4803989
astex_1q4g,32,7.63540309381,0.622428659759,-0.806060606061,-19.1212623934,69799.4245576
astex_1r1h,40,7790.55329699,0.0111431618477,-0.6,113.064942819,-682285.896249
astex_1r55,40,211.823187631,0.0330766958523,-0.115151515152,7.74928420756,-39712.0149817
astex_1r58,40,11346.5426798,0.357586100846,0.2,576.249570763,-2681293.38235
astex_1r9o,40,2.91689865124,0.0298035873596,0.248484848485,2.88182907377,-10196.3696099
astex_1s3v,44,3.30466507686,0.140405011526,-0.284848484848,-9.02838023743,52633.7251559
astex_1sg0,30,63.6031541973,0.995674191859,-0.951515151515,-24.3932439756,83570.4247925
astex_1sj0,40,26.1949395593,0.752706682992,-0.721212121212,-35.9073616602,248115.663598
astex_1sq5,32,271.988375692,0.480994370637,0.490909090909,44.6955094419,-144575.505696
astex_1t40,42,32.8265920747,0.400248025726,-0.527272727273,-16.4981150603,75334.1850522
astex_1t46,42,29.6720272414,0.542615488597,0.539393939394,6.95800931139,-49503.6201635
astex_1t9b,32,6878.91361806,0.00669236521011,0.151515151515,-1375.8355964,5239606.26793
astex_1tow,46,4.05788585631,8.17462856488e-06,0.139393939394,-0.0893008098073,807.84779703
astex_1tt1,40,37.3553693639,0.166590075022,-0.0545454545455,-7.61139704114,24373.9113658
astex_1tz8,50,11.4374246283,0.749710682444,-0.987878787879,-16.5296418098,74851.1577349
astex_1u1c,48,13.7497717332,0.37156722054,0.2,-26.0387497292,105121.785935
astex_1uml,32,117.897838694,0.0191649383754,0.248484848485,-5.48149888929,38708.5849826
astex_1unl,50,40.9067845326,0.245154288588,-0.587878787879,-19.2510845311,112044.404703
astex_1uou,32,18.9162007805,0.925724909412,-0.769696969697,-16.1313570979,46654.5707452
astex_1v0p,42,42.3241145701,0.0447569257028,-0.00606060606061,-10.7081985448,67988.7575611
astex_1v48,42,6135.30695276,0.212040281305,0.442424242424,332.92172112,-1266523.33971
astex_1v4s,42,13.3746512147,0.280581983103,0.50303030303,54.3085597414,-213728.166569
astex_1vcj,50,58.0074882185,0.0381717286019,-0.115151515152,-5.68405823962,32245.895187
astex_1w2g,32,74.3060999721,0.534399628474,-0.539393939394,-17.6638810892,59138.6845271
astex_1xm6,44,38.6302306183,0.242922216614,-0.248484848485,-15.5808087538,64067.9214675
