name, len, mare, rsq, spearman, slope, intercept
omegapdb_1k2t,10,0.31141348149444636,0.48635584270819787,-0.5151515151515151,-0.21534759723798044,3016.0934288380245
omegapdb_1k2u,10,0.20245515778319714,0.023854408204838064,-0.10303030303030303,-0.21778391484768872,3420.5088853551993
omegapdb_1koj,10,1.58039710270632,0.8935216478312382,0.9030303030303031,0.9707843444221198,111.28140359894815
omegapdb_1kz8,10,3.1864092973313745,0.012665014774117054,-0.45454545454545453,-0.13869887114729743,6513.587115917015
omegapdb_1l7g,10,0.8290825970155311,0.8169416304680746,0.8787878787878788,0.6083538727546173,2006.577296696139
omegapdb_1m2x,10,0.16434573060264485,0.9862858732079837,0.9515151515151515,0.9889253716220288,64.23277963196142
omegapdb_1m5b,10,0.13901671795970288,0.8048991047009549,0.8424242424242424,1.228141177772076,-593.2303279765815
omegapdb_1m5d,10,0.6184399036463446,0.924993935317392,0.7454545454545455,0.7636574075895842,500.69511798640565
omegapdb_1m5f,10,0.8586095587227192,0.37014159118947243,0.41818181818181815,-0.5303665470664688,4005.969913393914
omegapdb_1n2b,10,0.3882124160669719,0.1275680717267137,0.01818181818181818,-0.879026847809318,3965.759192404341
omegapdb_1n3z,10,0.34665431270436786,0.963107124435906,0.7454545454545455,0.8853571066026404,432.5741553836201
omegapdb_1nms,10,2.3948033205945647,0.3528738165518596,0.7696969696969697,0.6557126172756456,2033.5816717859593
omegapdb_1nnk,10,1.4648025985306048,0.8246604167454272,0.6484848484848484,0.6420964078978244,1177.7507104011333
omegapdb_1nqu,10,1.686233615512674,0.5703470407540133,0.7575757575757576,0.959759059745525,218.64712904119688
omegapdb_1nqv,10,0.7135655199482699,0.9359447607129079,0.9393939393939394,1.0298457023782501,-43.18984731388173
omegapdb_1o2q,10,0.10171620001515944,0.9592525014593625,0.9285714285714286,1.0644694894966986,-233.06564373088986
omegapdb_1o2y,10,0.5234988468580923,0.46457626000314445,0.7575757575757576,0.8647965163195996,726.428095819515
omegapdb_1o37,10,0.13266585876181125,0.9380206375430273,0.8857142857142857,1.1674528256676229,-798.6244332648275
omegapdb_1o3l,10,0.14630724988819566,0.06843185857780423,0.2857142857142857,0.16015811605333827,3587.482226264838
omegapdb_1o3m,10,0.07852691370594585,0.9603935641201894,0.9393939393939394,1.0990895078188647,-303.3493915160507
omegapdb_1ofd,10,0.07154503218691843,0.3127267329749421,0.2727272727272727,0.9440963690932946,122.85856022247845
omegapdb_1oiu,10,0.5789972556832254,0.45119955591763616,0.7212121212121212,0.9113046429774089,558.3550901803283
omegapdb_1oks,10,1.5213315378153311,0.9580541642081704,0.8909090909090909,0.818857248346233,546.2664348442713
omegapdb_1p1o,10,0.8449335966614399,0.7627996635968063,0.806060606060606,0.9639118659556356,113.05457232244567
omegapdb_1pa9,10,0.1301979605605311,0.9146527318316023,0.9515151515151515,0.9858260161429019,89.53323683427311
omegapdb_1pck,10,1.0832127191856216,0.9953788560041237,0.9757575757575757,1.2727932208983408,-504.2854285192518
omegapdb_1q72,10,0.29293731762618336,0.08859211562499113,0.24848484848484848,0.20282524288699158,3673.3156154683606
omegapdb_1q91,10,0.23458702586467553,0.7409564504165136,0.8545454545454545,0.6947405304159711,1600.255709066871
omegapdb_1qnf,10,0.9469706730186772,0.559361629398524,0.3939393939393939,0.722938648228106,1355.6027341439903
omegapdb_1qxw,10,1.0841222001758524,0.9779465578345075,0.9757575757575757,1.4079090129999072,-1341.8895390566818
omegapdb_1qy5,10,0.64417396428139,0.8309779737951537,0.09090909090909091,0.7828969195232413,915.5021695331898
omegapdb_1r34,10,0.4067004029700911,0.7614265175321815,-0.05454545454545454,0.8320000542607926,740.6161714043055
omegapdb_1r4p,10,0.5619625752852244,0.020679271773616004,0.2606060606060606,0.6529507950199228,870.1828010615777
omegapdb_1r6w,10,0.5603354401508114,0.5354244839108744,0.7333333333333333,0.732900158497102,869.8360096976216
omegapdb_1rf6,10,0.0668185838925183,0.9994774577353817,0.9272727272727272,1.036210753901957,-33.088896631758416
omegapdb_1ros,10,5.386356986452211,0.0017979303329856001,0.15151515151515152,-0.031146946786977894,7081.715848577855
omegapdb_1s63,10,2.146559522912321,0.47467803778251616,0.8303030303030303,1.099086578678608,-458.6662312577
omegapdb_1s8j,10,0.20843792986343032,0.9582093551605765,0.9515151515151515,0.922096239870928,448.3161217443676
omegapdb_1sa4,10,1.6368323954763582,0.5441177409519907,-0.15151515151515152,-1.5436459988317588,16074.160423603624
omegapdb_1syh,10,0.2665192818354171,0.3045816293505945,-0.44242424242424244,-0.2006611122956604,3830.5578939212223
omegapdb_1t32,10,2.8484351954463514,0.08095808776714104,-0.02857142857142857,-0.1740827665020997,11316.132455995556
omegapdb_1toj,10,0.1675542543640404,0.03276699362854015,0.030303030303030304,-0.1588045112127963,2673.734081603151
omegapdb_1uf5,10,0.6866379428613982,0.6771178179651219,0.793939393939394,0.908548934141633,245.70371475943557
omegapdb_1uf7,10,0.16180553283943483,0.5964916435245639,0.8303030303030303,0.3339237204742603,1528.4141999968238
omegapdb_1uf8,10,0.43902505083760845,0.7564569381276697,0.6,0.39509066218746297,1790.2137215432347
omegapdb_1ur8,10,0.2873833283406384,0.908437821158408,0.9636363636363636,0.9319879544486511,220.41871922986002
omegapdb_1urw,10,2.007248735830126,0.9192545302309166,0.5757575757575758,0.5521973211134978,2749.394366047663
omegapdb_1utt,10,0.178022115807471,0.7264370273851388,0.7333333333333333,1.0906018127916064,-363.55810028779615
omegapdb_1uu9,10,1.2744558142483584,0.19109665313326893,0.38181818181818183,0.3825640890041913,3517.9568855764555
omegapdb_1uwc,10,0.19525200042976393,0.9930848582965327,0.9878787878787879,1.5809131685557782,-1463.686077904888
omegapdb_1uy8,10,1.7850825945565703,0.3569966485660932,0.12727272727272726,-0.8494194678487352,8685.53325768066
omegapdb_1v2k,10,0.39794112245926955,0.3733615652513987,0.6,0.5563258013820024,2970.1957942746776
omegapdb_1v2n,10,0.26478679956981066,0.7618663745221484,0.806060606060606,0.8309691486290645,1081.3600746450948
omegapdb_1v97,10,0.11892528545249662,0.5923484612322453,0.6606060606060606,1.5557549706315783,-1682.255043897996
omegapdb_1w1q,10,0.0841346736788637,0.7116134977667026,0.8666666666666667,0.9392053237909328,234.40854466788824
