name, len, mare, rsq, spearman, slope, intercept
astex_1g9v,10,8.502143886144404,0.8604095376501081,0.7,3.9441253682125725,-16898.821329638573
astex_1gkc,10,9.265414066927951,0.010504492950422049,0.0,0.21739756512291034,3764.4471310376075
astex_1gm8,10,0.9022560241432075,0.2580035669463818,0.2,0.9246018698259996,-48.5919061582581
astex_1hnn,8,0.9030628294285634,0.987904588639754,1.0,12.139608024878864,-30843.123224257088
astex_1hp0,10,8.582767059260641,0.07412447680061002,-0.3,-4.528467285108847,20406.281632197893
astex_1hq2,10,2.6772200939830326,0.7882353952607004,0.5,5.894090074298935,-13176.601328270925
astex_1hvy,10,5.249343016624152,0.14475486040529525,-0.6,-0.3534827953962889,8086.867298751395
astex_1hwi,10,0.5311261558672413,0.796571019056256,0.5,1.2443620470703065,-2112.332087050868
astex_1ia1,10,1.9860832796151953,0.7268627555110699,0.9,4.41835821417343,-13170.39419657083
astex_1ig3,10,2.977296424350425,0.045282790904540945,0.0,1.0396198644035248,-459.169491796953
astex_1j3j,10,2.016588237324504,0.527467249516768,-0.7,-9.075799382216312,34289.24154314837
astex_1jd0,10,0.5549627875643637,0.44976167125549904,0.6,4.542411567107729,-6956.500990532214
astex_1jje,10,3.7781910511112073,0.050905055712044754,0.6,2.753552741667208,-9559.274525799512
astex_1jla,10,1.9925921005025884,0.4135321671733876,-1.0,-0.9368501071668117,11186.80494137998
astex_1k3u,10,8.127785920554743,0.07623131287948476,-0.1,-1.734773384753518,11161.867152318126
astex_1ke5,10,0.8935651027892163,0.06057544249520973,-0.2,-4.176088142781574,23040.11463541664
astex_1kzk,10,16.957009151861712,0.012849445308722089,0.3,0.8068664878250923,1043.171379565153
astex_1l2s,10,0.8763597891624159,0.6689185696336206,0.8,0.920149294581308,-49.16304642753903
astex_1l7f,10,2.6398370044707917,0.5601548586183985,-1.0,-0.12314235641388216,5608.615706925261
astex_1lrh,10,0.5575497683730646,0.3990743526650578,-0.5,-7.929348264343577,26578.387177535886
astex_1m2z,10,1.7394079686248005,0.1719016720188035,0.3,2.2089499731018623,-8136.470968607569
astex_1meh,10,3.0532272586578983,0.801694797582035,-0.9,-5.044064083971983,29624.647861450314
astex_1mmv,10,5.305798223744932,0.0005858773976263307,-0.2,-0.48544472556542995,4746.799116028091
astex_1n1m,10,0.8397965804029809,0.30938933152669235,0.8,2.0647870619297066,-3389.3459615652487
astex_1n2j,10,7.8862762232098245,0.8128824095218001,0.0,-1.6704538418469892,5913.0079535357345
astex_1n2v,10,2.910581425342298,0.9624973855384351,-0.9,-18.595742129734177,59713.8544092038
astex_1n46,10,2.68555442577217,0.8907799015861019,0.5,4.755702199785548,-21882.989797520706
